race_id,date,venue,race_no,race_name,surface,distance_m,class,field_size,weather,going,first_no,first_name,first_popularity,first_odds,second_no,second_name,second_popularity,second_odds,third_no,third_name,third_popularity,third_odds,win_payout,quinella_payout,wide_payouts,trio_payout,trifecta_payout,source_bulk,source_detail,jra_official_check,data_status,notes
202606040101,2026-09-05,中山,1,3歳以上障害OP,障害,3200,障害,0,,,,,,,,,,,,,,,180,480,3-4:210 / 1-4:290 / 1-3:620,1300,3660,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040101,未照合,異常候補,top3_missing;weather_going_missing
202606040102,2026-09-05,中山,2,3歳未勝利,芝,1600,未勝利,0,,,,,,,,,,,,,,,290,3430,2-6:960 / 2-8:310 / 6-8:1930,4440,23040,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040102,未照合,異常候補,top3_missing;weather_going_missing
202606040103,2026-09-05,中山,3,2歳未勝利,ダート,1800,未勝利,0,,,,,,,,,,,,,,,710,2560,4-5:600 / 4-9:290 / 5-9:240,850,9430,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040103,未照合,異常候補,top3_missing;weather_going_missing
202606040104,2026-09-05,中山,4,2歳未勝利,芝,1800,未勝利,0,,,,,,,,,,,,,,,290,1500,1-8:410 / 1-5:330 / 5-8:660,1930,9660,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040104,未照合,異常候補,top3_missing;weather_going_missing
202606040105,2026-09-05,中山,5,2歳新馬,芝,2000,新馬,0,,,,,,,,,,,,,,,410,1150,5-6:400 / 2-6:330 / 2-5:510,1320,6380,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040105,未照合,異常候補,top3_missing;weather_going_missing
202606040106,2026-09-05,中山,6,2歳新馬,ダート,1200,新馬,0,,,,,,,,,,,,,,,180,540,1-10:310 / 8-10:1120 / 1-8:2120,4180,10420,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040106,未照合,異常候補,top3_missing;weather_going_missing
202606040107,2026-09-05,中山,7,3歳未勝利,ダート,1800,未勝利,0,,,,,,,,,,,,,,,520,850,8-15:410 / 8-13:6220 / 13-15:3340,17450,78860,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040107,未照合,異常候補,top3_missing;weather_going_missing
202606040108,2026-09-05,中山,8,3歳以上1勝クラス,ダート,1200,1勝,0,,,,,,,,,,,,,,,590,1270,1-6:500 / 1-5:1960 / 5-6:1130,5780,28150,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040108,未照合,異常候補,top3_missing;weather_going_missing
202606040109,2026-09-05,中山,9,古作特別,芝,1800,その他,0,,,,,,,,,,,,,,,1230,1960,5-7:590 / 2-5:1610 / 2-7:650,6240,32380,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040109,未照合,異常候補,top3_missing;weather_going_missing
202606040110,2026-09-05,中山,10,白井特別,芝,1200,その他,0,,,,,,,,,,,,,,,1400,1120,5-6:510 / 6-8:920 / 5-8:200,1950,20290,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040110,未照合,異常候補,top3_missing;weather_going_missing
202606040111,2026-09-05,中山,11,京成杯AH,芝,1600,その他,0,,,,,,,,,,,,,,,1960,8920,7-8:3140 / 3-8:3350 / 3-7:2870,42840,334980,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040111,未照合,異常候補,top3_missing;weather_going_missing
202606040112,2026-09-05,中山,12,3歳以上1勝クラス,ダート,1200,1勝,0,,,,,,,,,,,,,,,500,24150,1-12:4700 / 12-14:360 / 1-14:4880,20840,148670,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202606040112,未照合,異常候補,top3_missing;weather_going_missing
202601020501,2026-09-05,札幌,1,2歳未勝利,ダート,1700,未勝利,0,,,,,,,,,,,,,,,1120,310,9-11:200 / 5-11:1240 / 5-9:320,1170,11370,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020501,未照合,異常候補,top3_missing;weather_going_missing
202601020502,2026-09-05,札幌,2,2歳未勝利,芝,1200,未勝利,0,,,,,,,,,,,,,,,210,580,9-11:270 / 4-11:620 / 4-9:730,1940,6750,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020502,未照合,異常候補,top3_missing;weather_going_missing
202601020503,2026-09-05,札幌,3,3歳未勝利,ダート,1000,未勝利,0,,,,,,,,,,,,,,,7530,17680,2-5:2740 / 2-9:2550 / 5-9:560,15380,209180,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020503,未照合,異常候補,top3_missing;weather_going_missing
202601020504,2026-09-05,札幌,4,3歳未勝利,ダート,1700,未勝利,0,,,,,,,,,,,,,,,180,530,5-6:230 / 5-9:280 / 6-9:390,1120,3060,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020504,未照合,異常候補,top3_missing;weather_going_missing
202601020505,2026-09-05,札幌,5,2歳新馬,芝,1500,新馬,0,,,,,,,,,,,,,,,2220,5130,5-7:1550 / 2-5:1270 / 2-7:610,6520,74640,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020505,未照合,異常候補,top3_missing;weather_going_missing
202601020506,2026-09-05,札幌,6,3歳未勝利,芝,2000,未勝利,0,,,,,,,,,,,,,,,1780,11470,10-15:3100 / 15-16:2630 / 10-16:3260,40420,284640,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020506,未照合,異常候補,top3_missing;weather_going_missing
202601020507,2026-09-05,札幌,7,3歳以上1勝クラス,芝,1800,1勝,0,,,,,,,,,,,,,,,520,620,6-8:280 / 4-6:630 / 4-8:350,1210,8350,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020507,未照合,異常候補,top3_missing;weather_going_missing
202601020508,2026-09-05,札幌,8,3歳以上1勝クラス,ダート,1700,1勝,0,,,,,,,,,,,,,,,1580,1790,1-7:650 / 1-11:710 / 7-11:310,2070,20750,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020508,未照合,異常候補,top3_missing;weather_going_missing
202601020509,2026-09-05,札幌,9,Fビレッジ特別,芝,2000,その他,0,,,,,,,,,,,,,,,540,4690,2-6:1190 / 6-9:300 / 2-9:980,4060,30830,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020509,未照合,異常候補,top3_missing;weather_going_missing
202601020510,2026-09-05,札幌,10,札幌スポニチ賞,芝,1200,その他,0,,,,,,,,,,,,,,,710,3920,7-14:1300 / 11-14:900 / 7-11:1060,8270,47770,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020510,未照合,異常候補,top3_missing;weather_going_missing
202601020511,2026-09-05,札幌,11,札幌2歳S,芝,1800,その他,0,,,,,,,,,,,,,,,110,360,2-4:160 / 2-3:250 / 3-4:470,760,1390,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020511,未照合,異常候補,top3_missing;weather_going_missing
202601020512,2026-09-05,札幌,12,3歳以上1勝クラス,ダート,1700,1勝,0,,,,,,,,,,,,,,,960,6500,4-9:2360 / 8-9:1030 / 4-8:1570,13250,80720,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202601020512,未照合,異常候補,top3_missing;weather_going_missing
202609040101,2026-09-05,阪神,1,2歳未勝利,ダート,1400,未勝利,0,,,,,,,,,,,,,,,280,890,9-11:430 / 1-11:1200 / 1-9:970,4120,15930,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202609040101,未照合,異常候補,top3_missing;weather_going_missing
202609040102,2026-09-05,阪神,2,2歳未勝利,芝,1800,未勝利,0,,,,,,,,,,,,,,,220,320,2-4:140 / 2-3:180 / 3-4:290,520,1790,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202609040102,未照合,異常候補,top3_missing;weather_going_missing
202609040103,2026-09-05,阪神,3,3歳未勝利,ダート,1800,未勝利,0,,,,,,,,,,,,,,,350,1120,1-11:350 / 1-9:210 / 9-11:270,840,5020,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202609040103,未照合,異常候補,top3_missing;weather_going_missing
202609040104,2026-09-05,阪神,4,3歳未勝利,芝,1600,未勝利,0,,,,,,,,,,,,,,,2050,10930,5-17:2860 / 2-17:740 / 2-5:360,4250,55500,https://db.netkeiba.com/race/list/20260905/,https://race.netkeiba.com/race/result.html?race_id=202609040104,未照合,異常候補,top3_missing;weather_going_missing
