race_id,date,venue,race_no,race_name,surface,distance_m,class,field_size,weather,going,first_no,first_name,first_popularity,first_odds,second_no,second_name,second_popularity,second_odds,third_no,third_name,third_popularity,third_odds,win_payout,quinella_payout,wide_payouts,trio_payout,trifecta_payout,source_bulk,source_detail,jra_official_check,data_status,notes
202505041109,2025-11-02,東京,9,国立特別(2勝),芝,1600,2勝,10,曇,良,8,エンペラーズソード,3,5.5,2,アンパドゥ,1,2.0,9,アルゲンテウス,7,20.9,550,680,2 - 8:320 / 8 - 9:1320 / 2 - 9:700,3990,22160,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251102.json,https://db.netkeiba.com/race/202505041109/,未照合,公開データ取得済,
202505041110,2025-11-02,東京,10,秋嶺ステークス(3勝),ダート,1300,3勝,12,曇,重,11,エコロアゼル,2,3.3,6,ドラゴンウェルズ,1,2.8,5,トクシーカイザー,6,19.2,330,410,6 - 11:280 / 5 - 11:1080 / 5 - 6:890,2840,8990,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251102.json,https://db.netkeiba.com/race/202505041110/,未照合,公開データ取得済,
202505041111,2025-11-02,東京,11,第172回天皇賞(秋)(GI),芝,2000,G1,14,曇,良,7,マスカレードボール,1,2.7,9,ミュージアムマイル,3,7.4,3,ジャスティンパレス,8,20.4,270,910,7 - 9:430 / 3 - 7:820 / 3 - 9:1890,5020,15860,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251102.json,https://db.netkeiba.com/race/202505041111/,未照合,公開データ取得済,
202505041112,2025-11-02,東京,12,清里特別(2勝),ダート,1600,2勝,13,曇,重,13,ロッシニアーナ,1,1.9,12,テーオーライマン,2,3.3,5,ダンツファイター,3,7.5,190,260,12 - 13:160 / 5 - 13:290 / 5 - 12:440,700,1790,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251102.json,https://db.netkeiba.com/race/202505041112/,未照合,公開データ取得済,
202508040101,2025-11-08,京都,1,2歳未勝利,ダート,1800,未勝利,12,晴,良,10,ショコラプリン,1,2.3,5,ジーティービキニ,4,7.2,11,スマイルガーデン,2,5.5,230,700,5 - 10:250 / 10 - 11:240 / 5 - 11:470,1080,3930,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040101/,未照合,公開データ取得済,
202508040102,2025-11-08,京都,2,2歳未勝利,芝,1400,未勝利,15,晴,良,2,ナムラコスモス,6,9.9,14,ジャスパールビー,14,296.3,10,トミーバローズ,3,5.0,990,151990,2 - 14:32600 / 2 - 10:820 / 10 - 14:47960,350900,3059450,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040102/,未照合,公開データ取得済,
202508040103,2025-11-08,京都,3,2歳未勝利,芝,1800,未勝利,9,晴,良,10,ネッタイヤライ,2,3.5,8,マテンロウオリジン,1,2.6,1,ティタノマキア,3,3.9,350,600,8 - 10:210 / 1 - 10:260 / 1 - 8:230,650,3910,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040103/,未照合,公開データ取得済,
202508040104,2025-11-08,京都,4,2歳未勝利,ダート,1800,未勝利,12,晴,良,11,ジャスティンルマン,1,1.8,1,ファイアスピリット,2,3.6,12,ウルトラハート,3,3.8,180,270,1 - 11:150 / 11 - 12:170 / 1 - 12:180,280,760,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040104/,未照合,公開データ取得済,
202508040105,2025-11-08,京都,5,2歳新馬,芝,1800,新馬,9,晴,良,3,アドマイヤシュラ,1,2.4,1,ホウオウモチーヴ,3,4.7,5,フレッチャアズーラ,4,6.0,240,590,1 - 3:240 / 3 - 5:270 / 1 - 5:340,890,3590,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040105/,未照合,公開データ取得済,
202508040106,2025-11-08,京都,6,2歳新馬,芝,1400,新馬,11,晴,良,9,コスモレッド,5,7.9,4,ゴッドレイ,4,7.2,11,ハピネスサンライズ,6,19.7,790,1990,4 - 9:640 / 9 - 11:1410 / 4 - 11:1380,6700,29460,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040106/,未照合,公開データ取得済,
202508040107,2025-11-08,京都,7,3歳以上1勝クラス,ダート,1400,1勝,16,晴,良,12,ランスオブセヘル,3,5.2,1,ルクスデイジー,1,2.1,2,アンリーベイビー,12,135.7,520,530,1 - 12:270 / 2 - 12:6010 / 1 - 2:2290,14730,57210,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040107/,未照合,公開データ取得済,
202508040108,2025-11-08,京都,8,第27回京都ジャンプS(JGIII),障害,3170,障害,10,晴,良,3,ローディアマント,6,17.8,9,ディナースタ,1,1.7,6,フェーレンベルク,4,11.2,1780,1370,3 - 9:530 / 3 - 6:1210 / 6 - 9:430,2370,24090,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040108/,未照合,公開データ取得済,
202508040109,2025-11-08,京都,9,亀岡特別(2勝),ダート,1400,2勝,16,晴,良,3,ジャスパーバローズ,10,88.5,7,ポートデラメール,1,3.0,14,ワイノナオミ,7,24.4,8850,12050,3 - 7:3470 / 3 - 14:7760 / 7 - 14:1180,38860,444540,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040109/,未照合,公開データ取得済,
202508040110,2025-11-08,京都,10,清水ステークス(3勝),芝,1600,3勝,12,晴,良,12,フロムダスク,11,70.2,8,ミッキージュエリー,1,3.4,1,エポックヴィーナス,9,30.4,7020,17830,8 - 12:5090 / 1 - 12:11650 / 1 - 8:2410,105760,944430,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040110/,未照合,公開データ取得済,
202508040111,2025-11-08,京都,11,室町ステークス(OP),ダート,1200,OP,16,晴,良,6,ペプチドヤマト,16,94.6,1,メイショウホウレン,4,8.0,4,スターターン,1,2.7,9460,30250,1 - 6:3840 / 4 - 6:1910 / 6 - 10:3190 / 1 - 4:320 / 1 - 10:570,8610,170610,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040111/,未照合,公開データ取得済,
202508040112,2025-11-08,京都,12,3歳以上1勝クラス,芝,2000,1勝,14,晴,良,14,ノーランサンライズ,5,12.9,2,ドルチェリターン,8,34.3,8,クラウディアイ,1,2.4,1290,22500,2 - 14:4670 / 8 - 14:620 / 2 - 8:1720,16920,178810,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202508040112/,未照合,公開データ取得済,
202505050101,2025-11-08,東京,1,2歳未勝利,ダート,1300,未勝利,15,曇,良,8,プルメリアリノ,2,4.0,4,ラインジーク,3,4.4,10,チュウワメロディー,4,4.9,400,650,4 - 8:270 / 8 - 10:440 / 4 - 10:290,970,5030,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050101/,未照合,公開データ取得済,
202505050102,2025-11-08,東京,2,2歳未勝利,ダート,1600,未勝利,15,曇,良,6,アンディラメナ,2,2.0,4,ヴンダーバール,1,1.6,8,ルミテュット,3,20.5,200,130,4 - 6:110 / 6 - 8:280 / 4 - 8:280,310,930,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050102/,未照合,公開データ取得済,
202505050103,2025-11-08,東京,3,2歳未勝利,芝,2000,未勝利,12,曇,良,8,グリーンエナジー,1,2.1,12,プレイザリード,3,3.6,7,ノリマル,6,33.2,210,380,8 - 12:200 / 7 - 8:660 / 7 - 12:890,2040,5100,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050103/,未照合,公開データ取得済,
202505050104,2025-11-08,東京,4,2歳新馬,ダート,1300,新馬,13,晴,良,16,プールナバドラ,1,2.4,13,トモジャオーリー,9,22.8,4,アヴァランチ,8,21.3,240,2670,13 - 16:990 / 4 - 16:1040 / 4 - 13:4450,15340,73370,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050104/,未照合,公開データ取得済,
202505050105,2025-11-08,東京,5,2歳新馬,芝,1800,新馬,13,曇,良,10,ラヴェニュー,2,2.5,11,エリュグレイス,4,24.2,6,サトノマティーニ,3,18.8,250,2980,10 - 11:780 / 6 - 10:550 / 6 - 11:1520,6870,20000,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050105/,未照合,公開データ取得済,
202505050106,2025-11-08,東京,6,2歳新馬,芝,1400,新馬,13,曇,良,6,レオアジャイル,7,25.6,4,レピュニット,4,5.7,2,マジェステラ,3,5.5,2560,7570,4 - 6:2070 / 2 - 6:2020 / 2 - 4:660,10330,103990,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050106/,未照合,公開データ取得済,
202505050107,2025-11-08,東京,7,3歳以上1勝クラス,ダート,1300,1勝,16,晴,良,12,ドントゥザムーン,1,2.9,2,キミハスコール,8,15.1,3,ロードフロイデ,7,14.7,290,2370,2 - 12:830 / 3 - 12:1170 / 2 - 3:1850,12620,40380,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050107/,未照合,公開データ取得済,
202505050108,2025-11-08,東京,8,3歳以上2勝クラス,芝,2000,2勝,8,晴,良,6,エストゥペンダ,1,1.5,7,ビーオンザカバー,3,4.3,5,クラッシファイド,2,4.1,150,360,6 - 7:140 / 5 - 6:120 / 5 - 7:190,260,1040,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050108/,未照合,公開データ取得済,
202505050109,2025-11-08,東京,9,神奈川新聞杯(2勝),ダート,2100,2勝,13,晴,良,4,キョウキランブ,1,1.7,5,テーオーマルコーニ,2,4.2,2,トゥーザムーン,4,7.6,170,330,4 - 5:170 / 2 - 4:240 / 2 - 5:410,690,1660,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050109/,未照合,公開データ取得済,
202505050110,2025-11-08,東京,10,錦秋ステークス(3勝),ダート,1600,3勝,11,晴,良,2,ナイトアクアリウム,5,16.6,4,ルグランヴァン,2,3.3,7,ヴァンドーム,1,2.2,1660,2340,2 - 4:540 / 2 - 7:380 / 4 - 7:170,940,16450,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050110/,未照合,公開データ取得済,
202505050111,2025-11-08,東京,11,第61回京王杯2歳ステークス(GII),芝,1400,G2,16,晴,良,10,ダイヤモンドノット,1,1.8,12,フクチャンショウ,8,19.7,14,トワニ,12,67.4,180,1510,10 - 12:640 / 10 - 14:1880 / 12 - 14:6640,14310,37670,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050111/,未照合,公開データ取得済,
202505050112,2025-11-08,東京,12,3歳以上1勝クラス,芝,1600,1勝,14,晴,良,2,ダノンエンブレム,1,2.4,1,アセンブリールーム,2,5.6,6,シャンクス,3,6.8,240,600,1 - 2:300 / 2 - 6:450 / 1 - 6:690,1670,5020,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202505050112/,未照合,公開データ取得済,
202503030101,2025-11-08,福島,1,2歳未勝利,ダート,1700,未勝利,14,晴,良,8,オトシダマ,4,6.6,12,ブエノスオプティマ,5,9.5,2,アーティラリー,3,5.5,660,3050,8 - 12:980 / 2 - 8:500 / 2 - 12:1290,5420,23200,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030101/,未照合,公開データ取得済,
202503030102,2025-11-08,福島,2,2歳未勝利,芝,1800,未勝利,16,晴,良,3,ハーディジェナー,2,4.4,16,テルケンレンスキー,4,6.1,8,ブライトエアリー,1,3.9,440,2790,3 - 16:950 / 3 - 8:500 / 8 - 16:690,3700,20520,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030102/,未照合,公開データ取得済,
202503030103,2025-11-08,福島,3,2歳未勝利,ダート,1700,未勝利,15,晴,良,15,アトモス,2,5.1,11,ハグレジョー,1,2.7,6,シューティングガイ,7,20.4,510,650,11 - 15:340 / 6 - 15:1550 / 6 - 11:740,3210,10620,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030103/,未照合,公開データ取得済,
202503030104,2025-11-08,福島,4,3歳以上1勝クラス,ダート,1150,1勝,16,晴,良,12,ハニーローリエ,1,2.9,14,アイドル,2,5.3,10,ペレグリン,3,7.1,290,720,12 - 14:300 / 10 - 12:620 / 10 - 14:1080,3800,11010,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030104/,未照合,公開データ取得済,
202503030105,2025-11-08,福島,5,2歳新馬,芝,1200,新馬,16,晴,良,8,ディヴァインスカイ,3,6.9,3,メローネ,2,5.0,9,モズヴイ,1,2.0,690,1480,3 - 8:510 / 8 - 9:290 / 3 - 9:280,1010,8040,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030105/,未照合,公開データ取得済,
202503030106,2025-11-08,福島,6,3歳以上1勝クラス,芝,1800,1勝,16,晴,良,7,バセリーナ,13,72.3,1,スピンザブラッド,4,11.9,8,レッドイステル,3,6.6,7230,18480,1 - 7:5100 / 7 - 8:5400 / 1 - 8:1230,37300,436920,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030106/,未照合,公開データ取得済,
202503030107,2025-11-08,福島,7,3歳以上1勝クラス,芝,1200,1勝,16,晴,良,5,バシレイア,7,17.1,11,ダガーリング,13,101.8,7,セゾンデフィーユ,1,1.8,1710,55710,5 - 11:12540 / 5 - 7:570 / 7 - 11:3180,38050,479880,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030107/,未照合,公開データ取得済,
202503030108,2025-11-08,福島,8,3歳以上1勝クラス,ダート,1150,1勝,16,晴,良,10,ジャスパーソレイユ,2,4.8,1,シャーンゴッセ,7,18.2,7,ブリングライト,4,10.1,480,4640,1 - 10:1200 / 7 - 10:1010 / 1 - 7:2290,16030,60310,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030108/,未照合,公開データ取得済,
202503030109,2025-11-08,福島,9,三春駒特別(1勝),芝,2000,1勝,16,晴,良,5,ジェットブレード,4,14.8,2,スイートオレンジ,2,6.0,9,ゼンノインヴォーク,3,9.4,1480,3900,2 - 5:940 / 5 - 9:970 / 2 - 9:520,6600,64450,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030109/,未照合,公開データ取得済,
202503030110,2025-11-08,福島,10,飯坂温泉特別(2勝),芝,1200,2勝,16,晴,良,16,イツモニコニコ,9,35.4,6,ヴァンヴィーヴ,1,4.3,10,フードマン,3,5.0,3540,10190,6 - 16:2800 / 10 - 16:2470 / 6 - 10:640,16550,117680,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030110/,未照合,公開データ取得済,
202503030111,2025-11-08,福島,11,キビタキステークス(3勝),芝,1200,3勝,16,晴,良,13,ソルトクィーン,1,4.1,14,トーセンエスクード,7,10.4,2,ロードトレイル,12,37.1,410,1540,13 - 14:560 / 2 - 13:3510 / 2 - 14:4160,29560,127360,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030111/,未照合,公開データ取得済,
202503030112,2025-11-08,福島,12,3歳以上1勝クラス,ダート,1700,1勝,15,晴,良,2,タイセイマンボ,8,15.1,14,ゼンエスポワール,3,5.9,1,マーウォルス,5,8.0,1510,4820,2 - 14:1690 / 1 - 2:3250 / 1 - 14:1420,27390,172930,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251108.json,https://db.netkeiba.com/race/202503030112/,未照合,公開データ取得済,
202508040201,2025-11-09,京都,1,2歳未勝利,ダート,1400,未勝利,16,雨,稍重,10,ムテキシャチョウ,4,10.7,16,レインボーステート,13,116.0,4,ナリタアーマー,2,4.2,1070,64460,10 - 16:11360 / 4 - 10:680 / 4 - 16:5220,59600,570940,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040201/,未照合,公開データ取得済,
202508040202,2025-11-09,京都,2,2歳未勝利,芝,1600,未勝利,8,雨,稍重,3,タイムレスキス,1,2.2,8,スマッシング,2,3.1,7,ロサドラーダ,4,6.9,220,320,3 - 8:150 / 3 - 7:250 / 7 - 8:310,520,1770,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040202/,未照合,公開データ取得済,
202508040203,2025-11-09,京都,3,2歳未勝利,芝,2000,未勝利,8,雨,稍重,6,マテンロウゲイル,1,1.8,4,ダンツウルス,4,6.7,7,パウンドフォーワン,5,13.8,180,570,4 - 6:230 / 6 - 7:340 / 4 - 7:670,1380,3300,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040203/,未照合,公開データ取得済,
202508040204,2025-11-09,京都,4,2歳新馬,ダート,1400,新馬,16,雨,稍重,1,ヒルノプーリア,4,7.2,5,ホットシート,1,2.2,11,ジョアン,3,6.6,720,860,1 - 5:450 / 1 - 11:710 / 5 - 11:350,1680,9060,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040204/,未照合,公開データ取得済,
202508040205,2025-11-09,京都,5,2歳新馬,芝,2000,新馬,8,雨,重,4,ロブチェン,2,2.9,5,アルペングロー,1,1.7,2,ゴールドアクセス,3,7.6,290,190,4 - 5:110 / 2 - 4:190 / 4 - 8:270 / 2 - 5:150 / 5 - 8:210,210,830,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040205/,未照合,公開データ取得済,
202508040206,2025-11-09,京都,6,3歳以上1勝クラス,ダート,1800,1勝,16,雨,重,14,ブルーワール,6,19.9,7,レヴァンテシチー,8,24.6,16,アカデミア,1,1.6,1990,14100,7 - 14:2940 / 14 - 16:490 / 7 - 16:890,5460,129680,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040206/,未照合,公開データ取得済,
202508040207,2025-11-09,京都,7,3歳以上2勝クラス,芝,2400,2勝,7,雨,重,1,サークルオブジョイ,3,4.5,2,ピックデムッシュ,1,1.7,3,クルミナーレ,4,12.8,450,360,1 - 2:160 / 1 - 3:430 / 2 - 3:280,850,4330,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040207/,未照合,公開データ取得済,
202508040208,2025-11-09,京都,8,3歳以上2勝クラス,ダート,1800,2勝,16,雨,重,12,ツキノアカリ,7,21.8,13,モズカトレア,1,3.3,15,エルフストラック,2,3.7,2180,4190,12 - 13:1280 / 12 - 15:1720 / 13 - 15:300,4200,43170,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040208/,未照合,公開データ取得済,
202508040209,2025-11-09,京都,9,木津川特別(2勝),芝,1600,2勝,8,雨,重,8,バレルターン,1,1.9,2,フェアリーライク,2,3.5,7,アンジョルラス,6,12.4,190,360,2 - 8:180 / 7 - 8:360 / 2 - 7:590,1020,2950,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040209/,未照合,公開データ取得済,
202508040210,2025-11-09,京都,10,貴船ステークス(3勝),ダート,1200,3勝,12,小雨,不良,9,アガシ,8,35.0,2,ショウナンアビアス,6,16.1,10,パドマ,3,9.7,3500,16970,2 - 9:3620 / 9 - 10:3180 / 2 - 10:1960,55770,500010,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040210/,未照合,公開データ取得済,
202508040211,2025-11-09,京都,11,第15回みやこステークス(GIII),ダート,1800,G3,14,小雨,不良,12,ダブルハートボンド,2,6.0,5,サイモンザナドゥ,7,19.6,6,ロードクロンヌ,3,6.8,600,5270,5 - 12:1720 / 6 - 12:780 / 5 - 6:1300,8450,49680,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040211/,未照合,公開データ取得済,
202508040212,2025-11-09,京都,12,3歳以上1勝クラス,芝,1400,1勝,17,小雨,重,4,メイショウセイロウ,8,11.6,2,ベルサ,4,8.2,10,チムグクル,3,7.1,1160,4300,2 - 4:1540 / 4 - 10:1320 / 2 - 10:1480,11590,72310,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202508040212/,未照合,公開データ取得済,
202505050201,2025-11-09,東京,1,2歳未勝利,芝,1600,未勝利,16,小雨,良,2,マカレイ,1,2.3,10,リアライズリバティ,7,16.1,13,ニシノマーレ,2,4.4,230,2300,2 - 10:850 / 2 - 13:320 / 10 - 13:910,2960,15840,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050201/,未照合,公開データ取得済,
202505050202,2025-11-09,東京,2,2歳未勝利,ダート,1600,未勝利,16,小雨,稍重,16,サンラザール,1,1.4,2,フィンガー,3,6.4,13,エコロガノン,5,11.4,140,420,2 - 16:200 / 13 - 16:260 / 2 - 13:510,760,1820,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050202/,未照合,公開データ取得済,
202505050203,2025-11-09,東京,3,2歳未勝利,芝,1400,未勝利,17,小雨,良,10,シャルトル,3,7.5,11,カズノダイジョウ,6,16.5,16,ロジケープ,1,1.9,750,8900,10 - 11:1780 / 10 - 16:310 / 11 - 16:680,3300,40680,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050203/,未照合,公開データ取得済,
202505050204,2025-11-09,東京,4,2歳未勝利,芝,1800,未勝利,14,小雨,良,12,ラディアントスター,3,4.0,11,バンオンタイム,2,2.8,14,アクアマーズ,1,2.7,400,490,11 - 12:220 / 12 - 14:210 / 11 - 14:220,500,3100,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050204/,未照合,公開データ取得済,
202505050205,2025-11-09,東京,5,2歳新馬,芝,2000,新馬,6,小雨,良,3,ヴォートセレスト,3,4.1,4,アイムイン,1,1.7,5,クオンタムスター,4,14.7,410,270,3 - 4:150 / 3 - 5:310 / 4 - 5:290,610,2490,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050205/,未照合,公開データ取得済,
202505050206,2025-11-09,東京,6,2歳新馬,ダート,1600,新馬,15,小雨,稍重,3,ピースサイン,6,11.7,15,ケブランリ,3,6.9,7,ロイヤルアデレード,4,10.8,1170,4760,3 - 15:1420 / 3 - 7:1610 / 7 - 15:860,11790,90520,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050206/,未照合,公開データ取得済,
202505050207,2025-11-09,東京,7,3歳以上1勝クラス,ダート,1600,1勝,16,小雨,稍重,9,ディーズゴールド,2,4.4,15,マルセルテソーロ,10,49.4,7,ダンツティアラ,7,24.1,440,8670,9 - 15:2540 / 7 - 9:1650 / 7 - 15:9750,42460,163610,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050207/,未照合,公開データ取得済,
202505050208,2025-11-09,東京,8,3歳以上2勝クラス,ダート,1300,2勝,16,小雨,稍重,5,アンズアメ,2,3.9,4,エコロネオ,5,9.2,6,ケンキョ,4,8.4,390,1310,4 - 5:550 / 5 - 6:790 / 4 - 6:1570,5180,16740,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050208/,未照合,公開データ取得済,
202505050209,2025-11-09,東京,9,オキザリス賞(1勝),ダート,1400,1勝,15,小雨,稍重,14,サトノボヤージュ,1,1.7,6,マジッククッキー,6,22.8,15,エコロレーヴ,8,39.6,170,1790,6 - 14:760 / 14 - 15:1090 / 6 - 15:6020,13920,34970,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050209/,未照合,公開データ取得済,
202505050210,2025-11-09,東京,10,イクイノックスM(3勝),芝,2000,3勝,12,小雨,良,12,ウィクトルウェルス,1,1.4,10,エラン,4,10.9,6,スパークリシャール,6,23.3,140,530,10 - 12:250 / 6 - 12:400 / 6 - 10:1140,2160,4320,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050210/,未照合,公開データ取得済,
202505050211,2025-11-09,東京,11,第63回アルゼンチン共和国杯(GII),芝,2500,G2,18,曇,良,13,ミステリーウェイ,9,27.7,18,スティンガーグラス,1,3.4,6,ディマイザキッド,3,5.4,2770,7050,13 - 18:2260 / 6 - 13:2440 / 6 - 18:680,11560,101470,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050211/,未照合,公開データ取得済,
202505050212,2025-11-09,東京,12,3歳以上2勝クラス,芝,1400,2勝,18,曇,良,14,タイセイカレント,2,4.7,15,ポッドロワール,4,6.9,6,エリカカリーナ,7,28.7,470,1510,14 - 15:500 / 6 - 14:1200 / 6 - 15:2380,10680,46050,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202505050212/,未照合,公開データ取得済,
202503030201,2025-11-09,福島,1,2歳未勝利,ダート,1150,未勝利,16,曇,良,3,グラティアム,1,2.6,12,アルサック,2,4.1,9,アンバサダネージュ,12,113.7,260,560,3 - 12:280 / 3 - 9:2970 / 9 - 12:6680,11540,40210,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202503030201/,未照合,公開データ取得済,
202503030202,2025-11-09,福島,2,2歳未勝利,芝,1200,未勝利,16,曇,良,10,アンジュプロミス,2,3.5,1,ハッピーラッキー,1,3.0,15,ヒッグスボソン,5,10.9,350,530,1 - 10:290 / 10 - 15:560 / 1 - 15:540,1580,5440,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202503030202/,未照合,公開データ取得済,
202503030203,2025-11-09,福島,3,3歳以上1勝クラス,ダート,1700,1勝,15,曇,良,2,ドゥラリス,1,3.5,8,ストーンズ,2,3.6,9,レイフロレット,10,43.6,350,720,2 - 8:380 / 2 - 9:2520 / 8 - 9:1930,7860,26510,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202503030203/,未照合,公開データ取得済,
202503030204,2025-11-09,福島,4,障害3歳以上未勝利,芝,2750,未勝利,10,曇,良,2,ローンウルフ,3,5.6,6,マグナレガリア,1,2.8,3,グラヴィテ,9,20.7,560,640,2 - 6:310 / 2 - 3:1200 / 3 - 6:860,3790,16180,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20251109.json,https://db.netkeiba.com/race/202503030204/,未照合,公開データ取得済,
